"","player_name","attempts","completions","comp_pct","pass_yd","pass_td","int","rush_yd","rush_td","fumbles_lost","fantasy_points","weeks_played","calc_fantasy_unfinished","carries","receptions","receiving_yards","rec_yds","rec_tds","rush_yards","fantasy_ppr"
"1","J.Brissett",369,236,"63.96%",2608,12,6,243,2,4,168.62,14,173.5,NA,NA,NA,NA,NA,NA,NA
"2","D.Watson",170,99,"58.24%",1102,7,5,175,1,0,85.58,6,93.05,NA,NA,NA,NA,NA,NA,NA
"3","N.Chubb",NA,NA,NA,NA,NA,NA,1525,12,1,254.4,17,NA,302,27,239,NA,NA,NA,NA
"4","K.Hunt",NA,NA,NA,NA,NA,NA,468,3,0,91.8,17,NA,123,35,210,NA,NA,NA,NA
"5","J.Ford",NA,NA,NA,NA,NA,NA,12,0,0,1.2,2,NA,8,0,0,NA,NA,NA,NA
"6","D.Njoku",NA,NA,NA,NA,NA,NA,NA,0,1,NA,14,NA,2,58,NA,628,4,-8,142
"7","H.Bryant",NA,NA,NA,NA,NA,NA,NA,0,0,NA,14,NA,1,31,NA,239,1,8,61.7
"8","P.Brown",NA,NA,NA,NA,NA,NA,NA,0,0,NA,4,NA,0,5,NA,45,0,0,9.5
"9","M.Forristall",NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,0,0,NA,0,0,0,0
