"","player_name","attempts","completions","comp_pct","pass_yd","pass_td","int","rush_yd","rush_td","fumbles_lost","fantasy_points","weeks_played","calc_fantasy_unfinished","carries","receptions","receiving_yards","rec_yds","rec_tds","rush_yards","fantasy_ppr"
"1","A.Rodgers",542,350,"64.58%",3695,26,12,94,1,4,239.2,17,263.775,NA,NA,NA,NA,NA,NA,NA
"2","J.Love",21,14,"66.67%",195,1,0,-1,0,0,11.7,4,10.775,NA,NA,NA,NA,NA,NA,NA
"3","A.Jones",NA,NA,NA,NA,NA,NA,1121,2,3,189.6,17,NA,213,59,395,NA,NA,NA,NA
"4","A.Dillon",NA,NA,NA,NA,NA,NA,770,7,0,139.6,17,NA,186,28,206,NA,NA,NA,NA
"5","P.Taylor",NA,NA,NA,NA,NA,NA,31,0,0,4.8,4,NA,10,1,17,NA,NA,NA,NA
"6","R.Tonyan",NA,NA,NA,NA,NA,NA,NA,0,0,NA,17,NA,0,53,NA,470,2,0,112
"7","M.Lewis",NA,NA,NA,NA,NA,NA,NA,0,0,NA,6,NA,0,6,NA,66,2,0,26.6
"8","J.Deguara",NA,NA,NA,NA,NA,NA,NA,0,0,NA,9,NA,0,13,NA,114,0,0,24.4
"9","T.Davis",NA,NA,NA,NA,NA,NA,NA,0,0,NA,5,NA,0,4,NA,26,0,0,6.6
