"","player_name","attempts","completions","comp_pct","pass_yd","pass_td","int","rush_yd","rush_td","fumbles_lost","fantasy_points","weeks_played","calc_fantasy_unfinished","carries","receptions","receiving_yards","rec_yds","rec_tds","rush_yards","fantasy_ppr"
"1","D.Prescott",394,261,"66.24%",2860,23,15,182,1,1,198.6,12,233.7,NA,NA,NA,NA,NA,NA,NA
"2","C.Rush",162,94,"58.02%",1051,5,3,6,0,0,56.64,8,56.875,NA,NA,NA,NA,NA,NA,NA
"3","T.Pollard",NA,NA,NA,NA,NA,NA,1007,9,0,209.8,16,NA,193,39,371,NA,NA,NA,NA
"4","E.Elliott",NA,NA,NA,NA,NA,NA,876,12,0,168.8,15,NA,231,17,92,NA,NA,NA,NA
"5","M.Davis",NA,NA,NA,NA,NA,NA,161,1,0,28.4,6,NA,38,6,63,NA,NA,NA,NA
"6","D.Schultz",NA,NA,NA,NA,NA,NA,NA,0,1,NA,15,NA,0,57,NA,577,5,0,142.7
"7","J.Ferguson",NA,NA,NA,NA,NA,NA,NA,0,0,NA,11,NA,0,19,NA,174,2,0,48.4
"8","P.Hendershot",NA,NA,NA,NA,NA,NA,NA,1,0,NA,9,NA,1,11,NA,103,2,2,39.5
"9","S.McKeon",NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,0,2,NA,11,0,0,3.1
