"","player_name","attempts","completions","comp_pct","pass_yd","pass_td","int","rush_yd","rush_td","fumbles_lost","fantasy_points","weeks_played","calc_fantasy_unfinished","carries","receptions","receiving_yards","rec_yds","rec_tds","rush_yards","fantasy_ppr"
"1","K.Pickett",389,245,"62.98%",2404,7,9,237,3,1,149.86,13,143.8,NA,NA,NA,NA,NA,NA,NA
"2","M.Trubisky",180,117,"65.00%",1252,4,5,38,2,0,73.88,7,71.1,NA,NA,NA,NA,NA,NA,NA
"3","N.Harris",NA,NA,NA,NA,NA,NA,1034,7,2,182.46,17,NA,272,41,229,NA,NA,NA,NA
"4","J.Warren",NA,NA,NA,NA,NA,NA,379,1,0,65.3,16,NA,77,28,214,NA,NA,NA,NA
"5","B.Snell",NA,NA,NA,NA,NA,NA,90,1,0,16.7,3,NA,20,2,17,NA,NA,NA,NA
"6","A.McFarland",NA,NA,NA,NA,NA,NA,30,0,0,4.1,1,NA,6,2,11,NA,NA,NA,NA
"7","P.Freiermuth",NA,NA,NA,NA,NA,NA,NA,0,0,NA,15,NA,0,63,NA,732,2,0,148.2
"8","C.Heyward",NA,NA,NA,NA,NA,NA,NA,0,0,NA,8,NA,2,12,NA,151,1,27,35.8
"9","Z.Gentry",NA,NA,NA,NA,NA,NA,NA,0,0,NA,14,NA,0,19,NA,132,0,0,32.2
