"","player_name","recent_team","pos","g","p_att","cmp","p_yd","p_td","int","car","r_yd","r_td","tgt","rec","rec_yd","rec_td","fmb","tp_c","f_ppr","tgt_share","ypc","ypr","cmp_pct","td_rate"
"52","M.Davis","BAL","RB",5,0,0,0,0,0,8,18,0,2,2,4,0,0,0,4.2,0.00481927710843374,2.25,2,NA,NA
"53","C.Kolar","BAL","TE",1,0,0,0,0,0,0,0,0,6,4,49,0,0,0,8.9,0.0144578313253012,NA,12.25,NA,NA
"54","I.Likely","BAL","TE",14,0,0,0,0,0,0,0,0,60,36,373,3,0,0,91.3,0.144578313253012,NA,10.3611111111111,NA,NA
"55","J.Oliver","BAL","TE",12,0,0,0,0,0,0,0,0,25,14,149,2,0,0,40.9,0.0602409638554217,NA,10.6428571428571,NA,NA
"56","M.Andrews","BAL","TE",15,0,0,0,0,0,3,8,0,113,73,847,5,0,0,190.5,0.272289156626506,2.66666666666667,11.6027397260274,NA,NA
"57","A.Isabella","BAL","WR",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,1,NA,NA,NA
"58","D.Duvernay","BAL","WR",14,0,0,0,0,0,12,84,1,49,37,407,3,0,0,116.1,0.118072289156627,7,11,NA,NA
"59","D.Jackson","BAL","WR",7,0,0,0,0,0,0,0,0,17,9,153,0,0,0,24.3,0.0409638554216867,NA,17,NA,NA
"60","D.Robinson","BAL","WR",16,0,0,0,0,0,0,0,0,75,48,458,2,0,0,103.8,0.180722891566265,NA,9.54166666666667,NA,NA
"61","J.Proche","BAL","WR",7,1,0,0,0,1,0,0,0,17,8,62,0,0,0,12.2,0.0409638554216867,NA,7.75,0,0
"62","R.Bateman","BAL","WR",6,0,0,0,0,0,0,0,0,28,15,285,2,0,0,53.5,0.0674698795180723,NA,19,NA,NA
"63","S.Watkins","BAL","WR",2,0,0,0,0,0,0,0,0,5,3,119,0,0,0,12.9,0.0120481927710843,NA,39.6666666666667,NA,NA
"64","T.Wallace","BAL","WR",5,0,0,0,0,0,0,0,0,7,4,33,0,0,0,7.3,0.0168674698795181,NA,8.25,NA,NA
"65","R.Gilliam","BUF","FB",4,0,0,0,0,0,0,0,0,10,8,69,1,0,0,20.9,0.0204918032786885,NA,8.625,NA,NA
"66","C.Keenum","BUF","QB",2,7,2,8,0,0,5,0,0,0,0,0,0,0,0,0.32,0,0,NA,0.285714285714286,0
"67","J.Allen","BUF","QB",16,567,359,4283,35,14,124,762,7,0,0,0,0,5,2,395.52,0,6.14516129032258,NA,0.6331569664903,0.0617283950617284
"68","D.Johnson","BUF","RB",1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0.4,0,2,NA,NA,NA
"69","D.Singletary","BUF","RB",16,0,0,0,0,0,177,819,5,52,38,280,1,3,0,177.9,0.10655737704918,4.6271186440678,7.36842105263158,NA,NA
"70","J.Cook","BUF","RB",16,0,0,0,0,0,89,507,2,32,21,180,1,1,0,105.7,0.0655737704918033,5.69662921348315,8.57142857142857,NA,NA
"71","N.Hines","BUF","RB",9,0,0,0,0,0,6,-3,0,9,5,53,1,0,0,28,0.0184426229508197,-0.5,10.6,NA,NA
"72","Z.Moss","BUF","RB",5,0,0,0,0,0,17,91,0,8,7,27,0,1,0,16.8,0.0163934426229508,5.35294117647059,3.85714285714286,NA,NA
"73","D.Knox","BUF","TE",15,0,0,0,0,0,0,0,0,65,48,517,6,0,0,135.7,0.133196721311475,NA,10.7708333333333,NA,NA
"74","Q.Morris","BUF","TE",6,0,0,0,0,0,0,0,0,11,8,84,1,0,0,20.4,0.0225409836065574,NA,10.5,NA,NA
"75","T.Sweeney","BUF","TE",1,0,0,0,0,0,0,0,0,1,1,7,0,0,0,1.7,0.00204918032786885,NA,7,NA,NA
"76","C.Beasley","BUF","WR",2,0,0,0,0,0,0,0,0,2,2,18,0,0,0,3.8,0.00409836065573771,NA,9,NA,NA
"77","G.Davis","BUF","WR",15,0,0,0,0,0,0,0,0,93,48,836,7,0,0,171.6,0.190573770491803,NA,17.4166666666667,NA,NA
"78","I.Hodgins","BUF","WR",1,0,0,0,0,0,0,0,0,6,4,41,0,0,0,8.1,0.0122950819672131,NA,10.25,NA,NA
"79","I.McKenzie","BUF","WR",15,0,0,0,0,0,9,55,1,65,42,423,4,0,0,119.8,0.133196721311475,6.11111111111111,10.0714285714286,NA,NA
"80","J.Brown","BUF","WR",2,0,0,0,0,0,0,0,0,2,1,42,1,0,0,11.2,0.00409836065573771,NA,42,NA,NA
"81","J.Crowder","BUF","WR",4,0,0,0,0,0,0,0,0,13,6,60,0,0,0,12,0.0266393442622951,NA,10,NA,NA
"82","J.Kumerow","BUF","WR",4,0,0,0,0,0,0,0,0,7,4,64,0,0,0,10.4,0.014344262295082,NA,16,NA,NA
"83","K.Shakir","BUF","WR",10,0,0,0,0,0,0,0,0,20,10,161,1,0,0,34.1,0.040983606557377,NA,16.1,NA,NA
"84","S.Diggs","BUF","WR",16,0,0,0,0,0,1,-3,0,154,108,1429,11,0,0,316.6,0.315573770491803,-3,13.2314814814815,NA,NA
"85","T.Gentry","BUF","WR",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00204918032786885,NA,NA,NA,NA
"86","B.Mayfield","CAR","QB",7,206,119,1313,6,6,16,52,1,0,0,0,0,1,0,73.72,0,3.25,NA,0.577669902912621,0.029126213592233
"87","J.Eason","CAR","QB",1,5,3,59,0,1,0,0,0,0,0,0,0,0,0,0.36,0,NA,NA,0.6,0
"88","P.Walker","CAR","QB",6,106,63,731,3,3,6,39,0,0,0,0,0,0,0,39.14,0,6.5,NA,0.594339622641509,0.0283018867924528
"89","S.Darnold","CAR","QB",6,140,82,1143,7,3,26,106,2,0,0,0,0,2,0,86.32,0,4.07692307692308,NA,0.585714285714286,0.05
"90","C.Hubbard","CAR","RB",12,0,0,0,0,0,95,466,2,17,14,171,0,0,0,89.7,0.029616724738676,4.90526315789474,12.2142857142857,NA,NA
"91","C.McCaffrey","CAR","RB",6,0,0,0,0,0,85,393,2,43,33,277,1,0,0,118,0.0749128919860627,4.62352941176471,8.39393939393939,NA,NA
"92","D.Foreman","CAR","RB",16,0,0,0,0,0,203,914,5,9,5,26,0,0,1,131,0.0156794425087108,4.50246305418719,5.2,NA,NA
"93","R.Blackshear","CAR","RB",10,0,0,0,0,0,23,77,3,12,10,93,0,0,0,45,0.0209059233449477,3.34782608695652,9.3,NA,NA
"94","S.Brown","CAR","RB",2,0,0,0,0,0,9,43,0,4,2,10,0,0,0,7.3,0.00696864111498258,4.77777777777778,5,NA,NA
"95","G.Ricci","CAR","TE",6,0,0,0,0,0,0,0,0,9,8,100,0,0,0,18,0.0156794425087108,NA,12.5,NA,NA
"96","I.Thomas","CAR","TE",13,0,0,0,0,0,0,0,0,30,21,197,0,0,0,40.7,0.0522648083623693,NA,9.38095238095238,NA,NA
"97","S.Sullivan","CAR","TE",4,0,0,0,0,0,0,0,0,6,2,46,0,0,0,6.6,0.0104529616724739,NA,23,NA,NA
"98","T.Tremble","CAR","TE",14,0,0,0,0,0,0,0,0,32,19,174,3,0,0,54.4,0.0557491289198606,NA,9.1578947368421,NA,NA
"99","D.Moore","CAR","WR",17,0,0,0,0,0,10,53,0,118,63,888,7,0,0,199.1,0.205574912891986,5.3,14.0952380952381,NA,NA
"100","L.Shenault","CAR","WR",13,0,0,0,0,0,9,65,1,32,27,272,1,0,0,72.7,0.0557491289198606,7.22222222222222,10.0740740740741,NA,NA
"101","R.Anderson","CAR","WR",5,0,0,0,0,0,0,0,0,27,13,206,1,0,0,37.6,0.0470383275261324,NA,15.8461538461538,NA,NA
"102","S.Smith","CAR","WR",15,0,0,0,0,0,0,0,0,41,22,296,2,0,0,61.6,0.0714285714285714,NA,13.4545454545455,NA,NA
"103","T.Marshall","CAR","WR",13,0,0,0,0,0,0,0,0,47,28,490,1,0,0,83,0.0818815331010453,NA,17.5,NA,NA
"104","K.Blasingame","CHI","FB",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00218818380743982,NA,NA,NA,NA
"105","J.Fields","CHI","QB",15,318,192,2242,17,11,160,1143,8,0,0,0,0,2,1,295.98,0,7.14375,NA,0.60377358490566,0.0534591194968553
"106","N.Peterman","CHI","QB",3,25,14,139,1,1,2,7,0,0,0,0,0,0,0,8.26,0,3.5,NA,0.56,0.04
"107","T.Boyle","CHI","QB",1,8,2,33,0,2,2,-2,0,0,0,0,0,0,0,-2.88,0,-1,NA,0.25,0
"108","T.Siemian","CHI","QB",2,26,15,184,1,1,4,8,0,0,0,0,0,0,0,10.16,0,2,NA,0.576923076923077,0.0384615384615385
"109","D.Evans","CHI","RB",3,0,0,0,0,0,14,64,0,1,1,33,0,0,0,10.7,0.00218818380743982,4.57142857142857,33,NA,NA
"110","D.Montgomery","CHI","RB",16,0,0,0,0,0,201,801,5,40,34,316,1,1,0,177.7,0.087527352297593,3.98507462686567,9.29411764705882,NA,NA
"111","K.Herbert","CHI","RB",13,0,0,0,0,0,129,731,4,12,9,57,1,0,0,117.8,0.0262582056892779,5.66666666666667,6.33333333333333,NA,NA
"112","T.Ebner","CHI","RB",7,0,0,0,0,0,24,54,0,7,1,6,0,0,0,7,0.0153172866520788,2.25,6,NA,NA
"113","C.Kmet","CHI","TE",17,0,0,0,0,0,2,9,0,69,50,544,7,0,0,147.3,0.150984682713348,4.5,10.88,NA,NA
"114","J.Tonges","CHI","TE",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00218818380743982,NA,NA,NA,NA
"115","R.Griffin","CHI","TE",7,0,0,0,0,0,0,0,0,8,4,26,0,0,0,6.6,0.0175054704595186,NA,6.5,NA,NA
"116","T.Wesco","CHI","TE",4,0,0,0,0,0,0,0,0,4,2,26,0,0,0,6.6,0.0087527352297593,NA,13,NA,NA
"117","B.Pringle","CHI","WR",8,0,0,0,0,0,0,0,0,16,10,135,2,0,0,35.5,0.0350109409190372,NA,13.5,NA,NA
"118","C.Claypool","CHI","WR",7,0,0,0,0,0,1,4,0,29,14,140,0,0,0,26.4,0.0634573304157549,4,10,NA,NA
"119","D.Mooney","CHI","WR",11,0,0,0,0,0,1,2,0,61,40,493,2,0,0,101.5,0.133479212253829,2,12.325,NA,NA
"120","D.Pettis","CHI","WR",14,0,0,0,0,0,2,37,0,41,19,245,3,0,0,65.2,0.0897155361050328,18.5,12.8947368421053,NA,NA
"121","E.St. Brown","CHI","WR",16,0,0,0,0,0,6,54,0,39,22,325,1,0,0,63.9,0.0853391684901532,9,14.7727272727273,NA,NA
"122","I.Smith-Marsette","CHI","WR",3,0,0,0,0,0,1,-1,0,4,1,15,0,0,0,0.4,0.0087527352297593,-1,15,NA,NA
"123","N.Harry","CHI","WR",6,0,0,0,0,0,0,0,0,9,7,116,1,0,0,24.6,0.0196936542669584,NA,16.5714285714286,NA,NA
"124","N.Webster","CHI","WR",1,0,0,0,0,0,0,0,0,3,2,14,0,0,0,3.4,0.00656455142231947,NA,7,NA,NA
"125","V.Jones","CHI","WR",9,0,0,0,0,0,9,103,1,14,7,107,1,1,0,38,0.0306345733041575,11.4444444444444,15.2857142857143,NA,NA
"126","B.Allen","CIN","QB",1,3,3,22,0,0,3,-1,0,0,0,0,0,0,0,0.78,0,-0.333333333333333,NA,1,0
"127","J.Burrow","CIN","QB",16,606,414,4475,35,12,75,257,5,0,0,0,0,3,3,350.7,0,3.42666666666667,NA,0.683168316831683,0.0577557755775578
"128","C.Evans","CIN","RB",4,0,0,0,0,0,0,0,0,4,3,38,1,0,0,12.8,0.0106100795755968,NA,12.6666666666667,NA,NA
"129","J.Mixon","CIN","RB",14,0,0,0,0,0,210,814,7,75,60,441,2,0,0,239.5,0.19893899204244,3.87619047619048,7.35,NA,NA
"130","S.Perine","CIN","RB",16,0,0,0,0,0,95,394,2,51,38,287,4,0,0,142.1,0.135278514588859,4.14736842105263,7.55263157894737,NA,NA
"131","T.Williams","CIN","RB",4,0,0,0,0,0,6,30,0,3,2,30,0,0,0,8,0.00795755968169761,5,15,NA,NA
"132","D.Asiasi","CIN","TE",3,0,0,0,0,0,0,0,0,4,2,5,0,0,0,2.5,0.0106100795755968,NA,2.5,NA,NA
"133","D.Sample","CIN","TE",2,0,0,0,0,0,0,0,0,2,2,-2,0,0,0,1.8,0.00530503978779841,NA,-1,NA,NA
"134","H.Hurst","CIN","TE",13,0,0,0,0,0,0,0,0,68,52,414,2,0,0,105.4,0.180371352785146,NA,7.96153846153846,NA,NA
"135","M.Wilcox","CIN","TE",9,0,0,0,0,0,0,0,0,18,17,139,1,0,0,36.9,0.0477453580901857,NA,8.17647058823529,NA,NA
"136","J.Chase","CIN","WR",12,0,0,0,0,0,5,8,0,134,87,1046,9,0,0,242.4,0.355437665782493,1.6,12.0229885057471,NA,NA
"137","M.Thomas","CIN","WR",4,0,0,0,0,0,0,0,0,10,2,38,0,0,0,7.8,0.026525198938992,NA,19,NA,NA
"138","S.Morgan","CIN","WR",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0026525198938992,NA,NA,NA,NA
"139","T.Boyd","CIN","WR",16,1,1,23,0,0,0,0,0,82,58,762,5,0,0,167.12,0.217506631299735,NA,13.1379310344828,1,0
"140","T.Higgins","CIN","WR",14,0,0,0,0,0,0,0,0,109,74,1029,7,0,0,220.9,0.289124668435013,NA,13.9054054054054,NA,NA
"141","T.Irwin","CIN","WR",9,0,0,0,0,0,1,11,0,23,15,231,4,0,0,63.2,0.0610079575596817,11,15.4,NA,NA
"142","T.Taylor","CIN","WR",6,0,0,0,0,0,4,15,0,10,6,62,0,0,0,13.7,0.026525198938992,3.75,10.3333333333333,NA,NA
"143","D.Watson","CLE","QB",6,170,99,1102,7,5,36,175,1,0,0,0,0,0,0,85.58,0,4.86111111111111,NA,0.582352941176471,0.0411764705882353
"144","J.Brissett","CLE","QB",14,369,236,2608,12,6,49,243,2,0,0,0,0,4,0,168.62,0,4.95918367346939,NA,0.639566395663957,0.032520325203252
"145","D.Felton","CLE","RB",4,0,0,0,0,0,1,-4,0,4,2,8,0,0,0,2.4,0.00655737704918033,-4,4,NA,NA
"146","D.Johnson","CLE","RB",3,0,0,0,0,0,4,17,0,3,3,7,0,0,0,5.4,0.00491803278688525,4.25,2.33333333333333,NA,NA
"147","J.Ford","CLE","RB",2,0,0,0,0,0,8,12,0,0,0,0,0,0,0,1.2,0,1.5,NA,NA,NA
"148","K.Hunt","CLE","RB",17,0,0,0,0,0,123,468,3,44,35,210,1,0,0,126.8,0.0721311475409836,3.80487804878049,6,NA,NA
"149","N.Chubb","CLE","RB",17,0,0,0,0,0,302,1525,12,37,27,239,1,1,1,281.4,0.060655737704918,5.04966887417219,8.85185185185185,NA,NA
"150","D.Njoku","CLE","TE",14,0,0,0,0,0,2,-8,0,80,58,628,4,0,0,142,0.131147540983607,-4,10.8275862068966,NA,NA
"151","H.Bryant","CLE","TE",14,0,0,0,0,0,1,8,0,42,31,239,1,0,0,61.7,0.0688524590163934,8,7.70967741935484,NA,NA
"152","M.Forristall","CLE","TE",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00163934426229508,NA,NA,NA,NA
"153","P.Brown","CLE","TE",4,0,0,0,0,0,0,0,0,10,5,45,0,0,0,9.5,0.0163934426229508,NA,9,NA,NA
"154","A.Cooper","CLE","WR",17,1,0,0,0,1,0,0,0,132,78,1160,9,0,0,246,0.216393442622951,NA,14.8717948717949,0,0
"155","A.Schwartz","CLE","WR",6,0,0,0,0,0,4,57,1,10,4,51,0,0,0,18.8,0.0163934426229508,14.25,12.75,NA,NA
"156","D.Baldwin","CLE","WR",1,0,0,0,0,0,0,0,0,2,2,25,0,0,0,4.5,0.00327868852459016,NA,12.5,NA,NA
"157","D.Bell","CLE","WR",14,0,0,0,0,0,0,0,0,35,24,214,0,0,0,45.4,0.0573770491803279,NA,8.91666666666667,NA,NA
"158","D.Peoples-Jones","CLE","WR",17,0,0,0,0,0,1,2,0,96,61,839,3,0,0,167.1,0.157377049180328,2,13.7540983606557,NA,NA
"159","M.Woods","CLE","WR",6,0,0,0,0,0,1,-5,0,10,5,45,0,0,0,9,0.0163934426229508,-5,9,NA,NA
"160","C.Rush","DAL","QB",8,162,94,1051,5,3,9,6,0,0,0,0,0,0,0,56.64,0,0.666666666666667,NA,0.580246913580247,0.0308641975308642
"161","D.Prescott","DAL","QB",12,394,261,2860,23,15,45,182,1,0,0,0,0,1,0,198.6,0,4.04444444444444,NA,0.66243654822335,0.0583756345177665
"162","E.Elliott","DAL","RB",15,0,0,0,0,0,231,876,12,23,17,92,0,0,0,185.8,0.0425925925925926,3.79220779220779,5.41176470588235,NA,NA
"163","M.Davis","DAL","RB",6,0,0,0,0,0,38,161,1,7,6,63,0,0,0,34.4,0.012962962962963,4.23684210526316,10.5,NA,NA
"164","T.Pollard","DAL","RB",16,0,0,0,0,0,193,1007,9,55,39,371,3,0,0,248.8,0.101851851851852,5.21761658031088,9.51282051282051,NA,NA
"165","D.Schultz","DAL","TE",15,0,0,0,0,0,0,0,0,89,57,577,5,0,0,142.7,0.164814814814815,NA,10.1228070175439,NA,NA
"166","J.Ferguson","DAL","TE",11,0,0,0,0,0,0,0,0,22,19,174,2,0,0,48.4,0.0407407407407407,NA,9.1578947368421,NA,NA
"167","P.Hendershot","DAL","TE",9,0,0,0,0,0,1,2,1,16,11,103,2,0,0,39.5,0.0296296296296296,2,9.36363636363636,NA,NA
"168","S.McKeon","DAL","TE",2,0,0,0,0,0,0,0,0,3,2,11,0,0,0,3.1,0.00555555555555556,NA,5.5,NA,NA
"169","C.Lamb","DAL","WR",17,0,0,0,0,0,10,47,0,156,107,1359,9,0,0,301.6,0.288888888888889,4.7,12.7009345794393,NA,NA
"170","D.Houston","DAL","WR",2,0,0,0,0,0,0,0,0,6,2,16,0,0,0,3.6,0.0111111111111111,NA,8,NA,NA
"171","J.Tolbert","DAL","WR",2,0,0,0,0,0,0,0,0,3,2,12,0,0,0,3.2,0.00555555555555556,NA,6,NA,NA
"172","J.Washington","DAL","WR",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00185185185185185,NA,NA,NA,NA
"173","K.Turpin","DAL","WR",5,0,0,0,0,0,3,17,0,2,1,9,0,0,0,3.6,0.0037037037037037,5.66666666666667,9,NA,NA
"174","M.Gallup","DAL","WR",14,0,0,0,0,0,0,0,0,74,39,424,4,0,0,105.4,0.137037037037037,NA,10.8717948717949,NA,NA
"175","N.Brown","DAL","WR",15,0,0,0,0,0,0,0,0,74,43,555,3,0,0,114.5,0.137037037037037,NA,12.906976744186,NA,NA
"176","S.Fehoko","DAL","WR",2,0,0,0,0,0,0,0,0,4,3,24,0,0,0,5.4,0.00740740740740741,NA,8,NA,NA
"177","T.Hilton","DAL","WR",3,0,0,0,0,0,0,0,0,10,7,121,0,0,0,19.1,0.0185185185185185,NA,17.2857142857143,NA,NA
"178","B.Rypien","DEN","QB",4,88,53,483,2,4,6,7,0,0,0,0,0,1,0,18.02,0,1.16666666666667,NA,0.602272727272727,0.0227272727272727
"179","R.Wilson","DEN","QB",15,483,292,3524,16,11,55,277,3,1,1,1,0,2,0,225.76,0.00179856115107914,5.03636363636364,1,0.604554865424431,0.0331262939958592
"180","C.Edmonds","DEN","RB",5,0,0,0,0,0,26,125,0,7,6,61,0,0,0,24.6,0.012589928057554,4.80769230769231,10.1666666666667,NA,NA
"181","D.Ozigbo","DEN","RB",3,0,0,0,0,0,3,4,0,1,1,3,0,0,0,1.7,0.00179856115107914,1.33333333333333,3,NA,NA
"182","J.Williams","DEN","RB",4,0,0,0,0,0,47,204,0,22,16,76,0,1,0,42,0.039568345323741,4.34042553191489,4.75,NA,NA
"183","L.Murray","DEN","RB",12,0,0,0,0,0,160,703,5,34,26,124,0,0,1,140.7,0.0611510791366906,4.39375,4.76923076923077,NA,NA
"184","M.Boone","DEN","RB",8,0,0,0,0,0,24,102,0,15,9,96,0,0,0,28.8,0.026978417266187,4.25,10.6666666666667,NA,NA
"185","M.Gordon","DEN","RB",10,0,0,0,0,0,90,318,2,32,25,223,0,2,0,87.1,0.0575539568345324,3.53333333333333,8.92,NA,NA
"186","M.Mack","DEN","RB",5,0,0,0,0,0,16,84,1,10,8,99,1,0,0,38.3,0.0179856115107914,5.25,12.375,NA,NA
"187","T.Badie","DEN","RB",1,0,0,0,0,0,1,0,0,1,1,24,1,0,0,9.4,0.00179856115107914,0,24,NA,NA
"188","A.Beck","DEN","TE",8,0,0,0,0,0,2,0,0,11,5,69,0,0,0,11.9,0.0197841726618705,0,13.8,NA,NA
"189","A.Okwuegbunam","DEN","TE",6,0,0,0,0,0,0,0,0,18,10,95,1,0,0,25.5,0.0323741007194245,NA,9.5,NA,NA
"190","E.Saubert","DEN","TE",11,0,0,0,0,0,0,0,0,24,15,148,1,0,0,35.8,0.0431654676258993,NA,9.86666666666667,NA,NA
"191","E.Tomlinson","DEN","TE",8,0,0,0,0,0,0,0,0,13,9,79,2,0,0,28.9,0.0233812949640288,NA,8.77777777777778,NA,NA
"192","G.Dulcich","DEN","TE",10,0,0,0,0,0,0,0,0,55,33,411,2,0,0,86.1,0.0989208633093525,NA,12.4545454545455,NA,NA
"193","B.Johnson","DEN","WR",4,0,0,0,0,0,0,0,0,14,6,42,1,0,0,16.2,0.0251798561151079,NA,7,NA,NA
"194","C.Sutton","DEN","WR",15,0,0,0,0,0,1,5,0,109,64,829,2,0,0,159.4,0.196043165467626,5,12.953125,NA,NA
"195","F.Swain","DEN","WR",3,0,0,0,0,0,0,0,0,6,4,74,0,0,0,11.4,0.0107913669064748,NA,18.5,NA,NA
"196","J.Jeudy","DEN","WR",15,0,0,0,0,0,4,40,0,100,67,972,6,0,0,204.2,0.179856115107914,10,14.5074626865672,NA,NA
"197","J.Virgil","DEN","WR",4,0,0,0,0,0,0,0,0,5,2,75,1,0,0,15.5,0.00899280575539568,NA,37.5,NA,NA
"198","K.Hamler","DEN","WR",6,0,0,0,0,0,2,23,0,14,7,165,0,0,0,25.8,0.0251798561151079,11.5,23.5714285714286,NA,NA
"199","K.Hinton","DEN","WR",11,0,0,0,0,0,2,13,0,33,24,311,0,0,0,56.4,0.0593525179856115,6.5,12.9583333333333,NA,NA
"200","M.Washington","DEN","WR",9,0,0,0,0,0,5,30,0,9,4,2,0,0,0,7.2,0.0161870503597122,6,0.5,NA,NA
"201","T.Cleveland","DEN","WR",3,0,0,0,0,0,0,0,0,7,2,28,0,0,0,4.8,0.012589928057554,NA,14,NA,NA
"202","J.Cabinda","DET","FB",4,0,0,0,0,0,1,4,0,4,1,5,0,0,0,1.9,0.00700525394045534,4,5,NA,NA
"203","J.Goff","DET","QB",17,587,382,4438,29,7,29,73,0,1,1,5,0,4,2,284.32,0.00175131348511384,2.51724137931034,5,0.65076660988075,0.0494037478705281
"204","N.Sudfeld","DET","QB",2,0,0,0,0,0,5,-4,0,0,0,0,0,0,0,-0.4,0,-0.8,NA,NA,NA
"205","C.Reynolds","DET","RB",6,0,0,0,0,0,23,102,0,10,9,116,0,0,0,30.8,0.0175131348511384,4.43478260869565,12.8888888888889,NA,NA
"206","D.Swift","DET","RB",14,0,0,0,0,0,99,542,5,70,48,389,3,0,1,191.1,0.122591943957968,5.47474747474747,8.10416666666667,NA,NA
"207","J.Jackson","DET","RB",12,0,0,0,0,0,42,170,1,19,12,101,1,0,0,51.1,0.0332749562171629,4.04761904761905,8.41666666666667,NA,NA
"208","J.Williams","DET","RB",17,0,0,0,0,0,262,1066,17,16,12,73,0,2,1,225.9,0.0280210157618214,4.06870229007634,6.08333333333333,NA,NA
"209","B.Wright","DET","TE",13,0,0,0,0,0,0,0,0,24,18,216,4,0,0,63.6,0.042031523642732,NA,12,NA,NA
"210","J.Mitchell","DET","TE",8,0,0,0,0,0,0,0,0,11,11,113,1,0,0,28.3,0.0192644483362522,NA,10.2727272727273,NA,NA
"211","S.Zylstra","DET","TE",8,0,0,0,0,0,0,0,0,15,11,60,4,0,0,41,0.0262697022767075,NA,5.45454545454545,NA,NA
"212","T.Hockenson","DET","TE",7,0,0,0,0,0,0,0,0,43,26,395,3,0,0,85.5,0.0753064798598949,NA,15.1923076923077,NA,NA
"213","A.St. Brown","DET","WR",16,0,0,0,0,0,9,95,0,146,106,1161,6,0,0,267.6,0.25569176882662,10.5555555555556,10.9528301886792,NA,NA
"214","D.Chark","DET","WR",11,0,0,0,0,0,0,0,0,52,30,502,3,0,0,98.2,0.0910683012259194,NA,16.7333333333333,NA,NA
"215","J.Reynolds","DET","WR",12,0,0,0,0,0,0,0,0,59,38,479,3,0,0,103.9,0.103327495621716,NA,12.6052631578947,NA,NA
"216","J.Williams","DET","WR",6,0,0,0,0,0,1,40,0,9,1,41,1,0,0,15.1,0.0157618213660245,40,41,NA,NA
"217","K.Raymond","DET","WR",16,0,0,0,0,0,7,36,0,64,47,616,0,0,0,116.2,0.112084063047285,5.14285714285714,13.1063829787234,NA,NA
"218","M.Alexander","DET","WR",1,0,0,0,0,0,0,0,0,1,1,7,0,0,0,1.7,0.00175131348511384,NA,7,NA,NA
"219","Q.Cephus","DET","WR",1,0,0,0,0,0,0,0,0,3,2,15,0,0,0,3.5,0.00525394045534151,NA,7.5,NA,NA
"220","T.Kennedy","DET","WR",5,0,0,0,0,0,0,0,0,15,8,141,0,0,0,22.1,0.0262697022767075,NA,17.625,NA,NA
"221","A.Rodgers","GB","QB",17,542,350,3695,26,12,34,94,1,0,0,0,0,4,2,239.2,0,2.76470588235294,NA,0.645756457564576,0.0479704797047971
"222","J.Love","GB","QB",4,21,14,195,1,0,1,-1,0,0,0,0,0,0,0,11.7,0,-1,NA,0.666666666666667,0.0476190476190476
"223","A.Dillon","GB","RB",17,0,0,0,0,0,186,770,7,43,28,206,0,0,0,167.6,0.0732538330494037,4.13978494623656,7.35714285714286,NA,NA
"224","A.Jones","GB","RB",17,0,0,0,0,0,213,1121,2,72,59,395,5,1,0,248.6,0.122657580919932,5.26291079812207,6.69491525423729,NA,NA
"225","K.Hill","GB","RB",1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0.7,0,7,NA,NA,NA
"226","P.Taylor","GB","RB",4,0,0,0,0,0,10,31,0,1,1,17,0,0,0,5.8,0.00170357751277683,3.1,17,NA,NA
"227","J.Deguara","GB","TE",9,0,0,0,0,0,0,0,0,15,13,114,0,0,0,24.4,0.0255536626916525,NA,8.76923076923077,NA,NA
"228","M.Lewis","GB","TE",6,0,0,0,0,0,0,0,0,7,6,66,2,0,0,26.6,0.0119250425894378,NA,11,NA,NA
"229","R.Tonyan","GB","TE",17,0,0,0,0,0,0,0,0,67,53,470,2,0,0,112,0.114139693356048,NA,8.86792452830189,NA,NA
"230","T.Davis","GB","TE",5,0,0,0,0,0,0,0,0,7,4,26,0,0,0,6.6,0.0119250425894378,NA,6.5,NA,NA
"231","A.Lazard","GB","WR",15,0,0,0,0,0,2,0,0,100,60,788,6,0,0,174.8,0.170357751277683,0,13.1333333333333,NA,NA
"232","A.Rodgers","GB","WR",4,0,0,0,0,0,0,0,0,8,4,50,0,0,0,9,0.0136286201022147,NA,12.5,NA,NA
"233","C.Watson","GB","WR",14,0,0,0,0,0,7,80,2,66,41,611,7,0,0,164.1,0.112436115843271,11.4285714285714,14.9024390243902,NA,NA
"234","J.Winfree","GB","WR",3,0,0,0,0,0,0,0,0,4,1,17,0,0,0,2.7,0.00681431005110733,NA,17,NA,NA
"235","R.Cobb","GB","WR",13,0,0,0,0,0,0,0,0,50,34,417,1,0,0,81.7,0.0851788756388416,NA,12.2647058823529,NA,NA
"236","R.Doubs","GB","WR",13,0,0,0,0,0,1,11,0,67,42,425,3,0,0,101.6,0.114139693356048,11,10.1190476190476,NA,NA
